"sex" "AgeGr" "Start" "End" "Coh" "exclude" "n" "TotalPop" "sY" "eY" "YearGr"
0 76 2 2 1942 1 1137 1187 2018 2019.25 18
0 76 2 3 1942 0 31 2575 2018 2019.25 18
0 76 2 3 1942 1 20 1187 2018 2019.25 18
0 76 2 4 1942 0 40 2575 2018 2019.25 18
0 76 2 4 1942 1 30 1187 2018 2019.25 18
0 76 3 3 1942 0 635 658 2018 2019.25 18
0 76 3 3 1942 1 280 300 2018 2019.25 18
0 76 3 4 1942 0 23 658 2018 2019.25 18
0 76 3 4 1942 1 20 300 2018 2019.25 18
0 76 4 4 1942 0 1846 1846 2018 2019.25 18
0 76 4 4 1942 1 905 905 2018 2019.25 18
0 76.25 1 1 1942 0 27059 27319 2018.25 2019.5 18
0 76.25 1 1 1942 1 13157 13298 2018.25 2019.5 18
0 76.25 1 2 1942 0 180 27319 2018.25 2019.5 18
0 76.25 1 2 1942 1 96 13298 2018.25 2019.5 18
0 76.25 1 3 1942 0 12 27319 2018.25 2019.5 18
0 76.25 1 3 1942 1 4 13298 2018.25 2019.5 18
0 76.25 1 4 1942 0 68 27319 2018.25 2019.5 18
0 76.25 1 4 1942 1 41 13298 2018.25 2019.5 18
0 76.25 2 2 1942 0 2625 2720 2018.25 2019.5 18
0 76.25 2 2 1942 1 1183 1223 2018.25 2019.5 18
0 76.25 2 3 1942 0 47 2720 2018.25 2019.5 18
0 76.25 2 3 1942 1 16 1223 2018.25 2019.5 18
0 76.25 2 4 1942 0 48 2720 2018.25 2019.5 18
0 76.25 2 4 1942 1 24 1223 2018.25 2019.5 18
0 76.25 3 3 1942 0 634 674 2018.25 2019.5 18
0 76.25 3 3 1942 1 289 304 2018.25 2019.5 18
0 76.25 3 4 1942 0 40 674 2018.25 2019.5 18
0 76.25 3 4 1942 1 15 304 2018.25 2019.5 18
0 76.25 4 4 1942 0 1986 1986 2018.25 2019.5 18
0 76.25 4 4 1942 1 982 982 2018.25 2019.5 18
0 76.5 1 1 1942 0 26766 27059 2018.5 2019.75 18
0 76.5 1 1 1942 1 12988 13157 2018.5 2019.75 18
0 76.5 1 2 1942 0 226 27059 2018.5 2019.75 18
0 76.5 1 2 1942 1 124 13157 2018.5 2019.75 18
0 76.5 1 3 1942 0 11 27059 2018.5 2019.75 18
0 76.5 1 3 1942 1 8 13157 2018.5 2019.75 18
0 76.5 1 4 1942 0 56 27059 2018.5 2019.75 18
0 76.5 1 4 1942 1 37 13157 2018.5 2019.75 18
0 76.5 2 2 1942 0 2709 2805 2018.5 2019.75 18
0 76.5 2 2 1942 1 1229 1279 2018.5 2019.75 18
0 76.5 2 3 1942 0 48 2805 2018.5 2019.75 18
0 76.5 2 3 1942 1 26 1279 2018.5 2019.75 18
0 76.5 2 4 1942 0 48 2805 2018.5 2019.75 18
0 76.5 2 4 1942 1 24 1279 2018.5 2019.75 18
0 76.5 3 3 1942 0 657 693 2018.5 2019.75 18
0 76.5 3 3 1942 1 298 309 2018.5 2019.75 18
0 76.5 3 4 1942 0 36 693 2018.5 2019.75 18
0 76.5 3 4 1942 1 11 309 2018.5 2019.75 18
0 76.5 4 4 1942 0 2142 2142 2018.5 2019.75 18
0 76.5 4 4 1942 1 1062 1062 2018.5 2019.75 18
0 76.75 1 1 1942 0 26473 26766 2018.75 2020 18
0 76.75 1 1 1942 1 12826 12988 2018.75 2020 18
0 76.75 1 2 1942 0 202 26766 2018.75 2020 18
0 76.75 1 2 1942 1 118 12988 2018.75 2020 18
0 76.75 1 3 1942 0 14 26766 2018.75 2020 18
0 76.75 1 3 1942 1 6 12988 2018.75 2020 18
0 76.75 1 4 1942 0 77 26766 2018.75 2020 18
0 76.75 1 4 1942 1 38 12988 2018.75 2020 18
0 76.75 2 2 1942 0 2820 2935 2018.75 2020 18
0 76.75 2 2 1942 1 1287 1353 2018.75 2020 18
0 76.75 2 3 1942 0 63 2935 2018.75 2020 18
0 76.75 2 3 1942 1 34 1353 2018.75 2020 18
0 76.75 2 4 1942 0 52 2935 2018.75 2020 18
0 76.75 2 4 1942 1 32 1353 2018.75 2020 18
0 76.75 3 3 1942 0 683 716 2018.75 2020 18
0 76.75 3 3 1942 1 311 332 2018.75 2020 18
0 76.75 3 4 1942 0 33 716 2018.75 2020 18
0 76.75 3 4 1942 1 21 332 2018.75 2020 18
0 76.75 4 4 1942 0 2282 2282 2018.75 2020 18
0 76.75 4 4 1942 1 1134 1134 2018.75 2020 18
1 76 1 1 1942 0 25875 26159 2018 2019.25 18
1 76 1 1 1942 1 13186 13345 2018 2019.25 18
1 76 1 2 1942 0 154 26159 2018 2019.25 18
1 76 1 2 1942 1 84 13345 2018 2019.25 18
1 76 1 3 1942 0 13 26159 2018 2019.25 18
1 76 1 3 1942 1 8 13345 2018 2019.25 18
1 76 1 4 1942 0 117 26159 2018 2019.25 18
1 76 1 4 1942 1 67 13345 2018 2019.25 18
1 76 2 2 1942 0 1631 1722 2018 2019.25 18
1 76 2 2 1942 1 789 843 2018 2019.25 18
1 76 2 3 1942 0 38 1722 2018 2019.25 18
1 76 2 3 1942 1 17 843 2018 2019.25 18
1 76 2 4 1942 0 53 1722 2018 2019.25 18
1 76 2 4 1942 1 37 843 2018 2019.25 18
1 76 3 3 1942 0 482 515 2018 2019.25 18
1 76 3 3 1942 1 234 253 2018 2019.25 18
1 76 3 4 1942 0 33 515 2018 2019.25 18
1 76 3 4 1942 1 19 253 2018 2019.25 18
1 76 4 4 1942 0 2575 2575 2018 2019.25 18
1 76 4 4 1942 1 1281 1281 2018 2019.25 18
1 76.25 1 1 1942 0 25619 25875 2018.25 2019.5 18
1 76.25 1 1 1942 1 13058 13186 2018.25 2019.5 18
1 76.25 1 2 1942 0 145 25875 2018.25 2019.5 18
1 76.25 1 2 1942 1 60 13186 2018.25 2019.5 18
1 76.25 1 3 1942 0 9 25875 2018.25 2019.5 18
1 76.25 1 3 1942 1 8 13186 2018.25 2019.5 18
1 76.25 1 4 1942 0 102 25875 2018.25 2019.5 18
1 76.25 1 4 1942 1 60 13186 2018.25 2019.5 18
1 76.25 2 2 1942 0 1685 1785 2018.25 2019.5 18
1 76.25 2 2 1942 1 820 873 2018.25 2019.5 18
1 76.25 2 3 1942 0 47 1785 2018.25 2019.5 18
1 76.25 2 3 1942 1 14 873 2018.25 2019.5 18
1 76.25 2 4 1942 0 53 1785 2018.25 2019.5 18
1 76.25 2 4 1942 1 39 873 2018.25 2019.5 18
1 76.25 3 3 1942 0 498 533 2018.25 2019.5 18
1 76.25 3 3 1942 1 243 259 2018.25 2019.5 18
1 76.25 3 4 1942 0 35 533 2018.25 2019.5 18
1 76.25 3 4 1942 1 16 259 2018.25 2019.5 18
1 76.25 4 4 1942 0 2778 2778 2018.25 2019.5 18
1 76.25 4 4 1942 1 1404 1404 2018.25 2019.5 18
1 76.5 1 1 1942 0 25339 25619 2018.5 2019.75 18
1 76.5 1 1 1942 1 12905 13058 2018.5 2019.75 18
1 76.5 1 2 1942 0 156 25619 2018.5 2019.75 18
1 76.5 1 2 1942 1 91 13058 2018.5 2019.75 18
1 76.5 1 3 1942 0 21 25619 2018.5 2019.75 18
1 76.5 1 3 1942 1 5 13058 2018.5 2019.75 18
1 76.5 1 4 1942 0 103 25619 2018.5 2019.75 18
1 76.5 1 4 1942 1 57 13058 2018.5 2019.75 18
1 76.5 2 2 1942 0 1736 1830 2018.5 2019.75 18
1 76.5 2 2 1942 1 832 880 2018.5 2019.75 18
1 76.5 2 3 1942 0 32 1830 2018.5 2019.75 18
1 76.5 2 3 1942 1 24 880 2018.5 2019.75 18
1 76.5 2 4 1942 0 62 1830 2018.5 2019.75 18
1 76.5 2 4 1942 1 24 880 2018.5 2019.75 18
1 76.5 3 3 1942 0 514 554 2018.5 2019.75 18
1 76.5 3 3 1942 1 246 265 2018.5 2019.75 18
1 76.5 3 4 1942 0 40 554 2018.5 2019.75 18
1 76.5 3 4 1942 1 19 265 2018.5 2019.75 18
1 76.5 4 4 1942 0 2968 2968 2018.5 2019.75 18
1 76.5 4 4 1942 1 1519 1519 2018.5 2019.75 18
1 76.75 1 1 1942 0 25039 25339 2018.75 2020 18
1 76.75 1 1 1942 1 12745 12905 2018.75 2020 18
1 76.75 1 2 1942 0 172 25339 2018.75 2020 18
1 76.75 1 2 1942 1 86 12905 2018.75 2020 18
1 76.75 1 3 1942 0 12 25339 2018.75 2020 18
1 76.75 1 3 1942 1 7 12905 2018.75 2020 18
1 76.75 1 4 1942 0 116 25339 2018.75 2020 18
1 76.75 1 4 1942 1 67 12905 2018.75 2020 18
1 76.75 2 2 1942 0 1784 1892 2018.75 2020 18
1 76.75 2 2 1942 1 876 923 2018.75 2020 18
1 76.75 2 3 1942 0 46 1892 2018.75 2020 18
1 76.75 2 3 1942 1 21 923 2018.75 2020 18
1 76.75 2 4 1942 0 62 1892 2018.75 2020 18
1 76.75 2 4 1942 1 26 923 2018.75 2020 18
1 76.75 3 3 1942 0 523 567 2018.75 2020 18
1 76.75 3 3 1942 1 258 275 2018.75 2020 18
1 76.75 3 4 1942 0 44 567 2018.75 2020 18
1 76.75 3 4 1942 1 17 275 2018.75 2020 18
1 76.75 4 4 1942 0 3173 3173 2018.75 2020 18
1 76.75 4 4 1942 1 1619 1619 2018.75 2020 18
0 75 1 1 1943 0 30867 31185 2018 2019.25 18
0 75 1 1 1943 1 15003 15142 2018 2019.25 18
0 75 1 2 1943 0 216 31185 2018 2019.25 18
0 75 1 2 1943 1 97 15142 2018 2019.25 18
0 75 1 3 1943 0 14 31185 2018 2019.25 18
0 75 1 3 1943 1 5 15142 2018 2019.25 18
0 75 1 4 1943 0 88 31185 2018 2019.25 18
0 75 1 4 1943 1 37 15142 2018 2019.25 18
0 75 2 2 1943 0 2417 2509 2018 2019.25 18
0 75 2 2 1943 1 1134 1186 2018 2019.25 18
0 75 2 3 1943 0 44 2509 2018 2019.25 18
0 75 2 3 1943 1 18 1186 2018 2019.25 18
0 75 2 4 1943 0 48 2509 2018 2019.25 18
0 75 2 4 1943 1 34 1186 2018 2019.25 18
0 75 3 3 1943 0 545 576 2018 2019.25 18
0 75 3 3 1943 1 256 268 2018 2019.25 18
0 75 3 4 1943 0 31 576 2018 2019.25 18
0 75 3 4 1943 1 12 268 2018 2019.25 18
0 75 4 4 1943 0 1927 1927 2018 2019.25 18
0 75 4 4 1943 1 1001 1001 2018 2019.25 18
0 75.25 1 1 1943 0 30603 30867 2018.25 2019.5 18
0 75.25 1 1 1943 1 14870 15003 2018.25 2019.5 18
0 75.25 1 2 1943 0 180 30867 2018.25 2019.5 18
0 75.25 1 2 1943 1 88 15003 2018.25 2019.5 18
0 75.25 1 3 1943 0 5 30867 2018.25 2019.5 18
0 75.25 1 3 1943 1 3 15003 2018.25 2019.5 18
0 75.25 1 4 1943 0 79 30867 2018.25 2019.5 18
0 75.25 1 4 1943 1 42 15003 2018.25 2019.5 18
0 75.25 2 2 1943 0 2543 2633 2018.25 2019.5 18
0 75.25 2 2 1943 1 1186 1231 2018.25 2019.5 18
0 75.25 2 3 1943 0 33 2633 2018.25 2019.5 18
0 75.25 2 3 1943 1 17 1231 2018.25 2019.5 18
0 75.25 2 4 1943 0 57 2633 2018.25 2019.5 18
0 75.25 2 4 1943 1 28 1231 2018.25 2019.5 18
0 75.25 3 3 1943 0 579 603 2018.25 2019.5 18
0 75.25 3 3 1943 1 262 279 2018.25 2019.5 18
0 75.25 3 4 1943 0 24 603 2018.25 2019.5 18
0 75.25 3 4 1943 1 17 279 2018.25 2019.5 18
0 75.25 4 4 1943 0 2094 2094 2018.25 2019.5 18
0 75.25 4 4 1943 1 1084 1084 2018.25 2019.5 18
0 75.5 1 1 1943 0 30312 30603 2018.5 2019.75 18
0 75.5 1 1 1943 1 14713 14870 2018.5 2019.75 18
0 75.5 1 2 1943 0 194 30603 2018.5 2019.75 18
0 75.5 1 2 1943 1 108 14870 2018.5 2019.75 18
0 75.5 1 3 1943 0 11 30603 2018.5 2019.75 18
0 75.5 1 3 1943 1 3 14870 2018.5 2019.75 18
0 75.5 1 4 1943 0 86 30603 2018.5 2019.75 18
0 75.5 1 4 1943 1 46 14870 2018.5 2019.75 18
0 75.5 2 2 1943 0 2629 2723 2018.5 2019.75 18
0 75.5 2 2 1943 1 1225 1274 2018.5 2019.75 18
0 75.5 2 3 1943 0 40 2723 2018.5 2019.75 18
0 75.5 2 3 1943 1 26 1274 2018.5 2019.75 18
0 75.5 2 4 1943 0 54 2723 2018.5 2019.75 18
0 75.5 2 4 1943 1 23 1274 2018.5 2019.75 18
0 75.5 3 3 1943 0 591 617 2018.5 2019.75 18
0 75.5 3 3 1943 1 269 282 2018.5 2019.75 18
0 75.5 3 4 1943 0 26 617 2018.5 2019.75 18
0 75.5 3 4 1943 1 13 282 2018.5 2019.75 18
0 75.5 4 4 1943 0 2254 2254 2018.5 2019.75 18
0 75.5 4 4 1943 1 1171 1171 2018.5 2019.75 18
0 75.75 1 1 1943 0 30015 30312 2018.75 2020 18
0 75.75 1 1 1943 1 14545 14713 2018.75 2020 18
0 75.75 1 2 1943 0 224 30312 2018.75 2020 18
0 75.75 1 2 1943 1 130 14713 2018.75 2020 18
0 75.75 1 3 1943 0 11 30312 2018.75 2020 18
0 75.75 1 3 1943 1 4 14713 2018.75 2020 18
0 75.75 1 4 1943 0 62 30312 2018.75 2020 18
0 75.75 1 4 1943 1 34 14713 2018.75 2020 18
0 75.75 2 2 1943 0 2721 2823 2018.75 2020 18
0 75.75 2 2 1943 1 1280 1333 2018.75 2020 18
0 75.75 2 3 1943 0 46 2823 2018.75 2020 18
0 75.75 2 3 1943 1 24 1333 2018.75 2020 18
0 75.75 2 4 1943 0 56 2823 2018.75 2020 18
0 75.75 2 4 1943 1 29 1333 2018.75 2020 18
0 75.75 3 3 1943 0 618 642 2018.75 2020 18
0 75.75 3 3 1943 1 285 298 2018.75 2020 18
0 75.75 3 4 1943 0 24 642 2018.75 2020 18
0 75.75 3 4 1943 1 13 298 2018.75 2020 18
0 75.75 4 4 1943 0 2420 2420 2018.75 2020 18
0 75.75 4 4 1943 1 1253 1253 2018.75 2020 18
1 75 1 1 1943 0 29170 29468 2018 2019.25 18
1 75 1 1 1943 1 14768 14903 2018 2019.25 18
1 75 1 2 1943 0 158 29468 2018 2019.25 18
1 75 1 2 1943 1 75 14903 2018 2019.25 18
1 75 1 3 1943 0 13 29468 2018 2019.25 18
1 75 1 3 1943 1 6 14903 2018 2019.25 18
1 75 1 4 1943 0 127 29468 2018 2019.25 18
1 75 1 4 1943 1 54 14903 2018 2019.25 18
1 75 2 2 1943 0 1543 1628 2018 2019.25 18
1 75 2 2 1943 1 834 878 2018 2019.25 18
1 75 2 3 1943 0 32 1628 2018 2019.25 18
1 75 2 3 1943 1 9 878 2018 2019.25 18
1 75 2 4 1943 0 53 1628 2018 2019.25 18
1 75 2 4 1943 1 35 878 2018 2019.25 18
1 75 3 3 1943 0 511 543 2018 2019.25 18
1 75 3 3 1943 1 250 272 2018 2019.25 18
1 75 3 4 1943 0 32 543 2018 2019.25 18
1 75 3 4 1943 1 22 272 2018 2019.25 18
1 75 4 4 1943 0 2530 2530 2018 2019.25 18
1 75 4 4 1943 1 1284 1284 2018 2019.25 18
1 75.25 1 1 1943 0 28911 29170 2018.25 2019.5 18
1 75.25 1 1 1943 1 14633 14768 2018.25 2019.5 18
1 75.25 1 2 1943 0 131 29170 2018.25 2019.5 18
1 75.25 1 2 1943 1 64 14768 2018.25 2019.5 18
1 75.25 1 3 1943 0 16 29170 2018.25 2019.5 18
1 75.25 1 3 1943 1 7 14768 2018.25 2019.5 18
1 75.25 1 4 1943 0 112 29170 2018.25 2019.5 18
1 75.25 1 4 1943 1 64 14768 2018.25 2019.5 18
1 75.25 2 2 1943 0 1613 1701 2018.25 2019.5 18
1 75.25 2 2 1943 1 867 909 2018.25 2019.5 18
1 75.25 2 3 1943 0 28 1701 2018.25 2019.5 18
1 75.25 2 3 1943 1 15 909 2018.25 2019.5 18
1 75.25 2 4 1943 0 60 1701 2018.25 2019.5 18
1 75.25 2 4 1943 1 27 909 2018.25 2019.5 18
1 75.25 3 3 1943 0 525 556 2018.25 2019.5 18
1 75.25 3 3 1943 1 250 265 2018.25 2019.5 18
1 75.25 3 4 1943 0 31 556 2018.25 2019.5 18
1 75.25 3 4 1943 1 15 265 2018.25 2019.5 18
1 75.25 4 4 1943 0 2742 2742 2018.25 2019.5 18
1 75.25 4 4 1943 1 1395 1395 2018.25 2019.5 18
1 75.5 1 1 1943 0 28613 28911 2018.5 2019.75 18
1 75.5 1 1 1943 1 14469 14633 2018.5 2019.75 18
1 75.5 1 2 1943 0 166 28911 2018.5 2019.75 18
1 75.5 1 2 1943 1 84 14633 2018.5 2019.75 18
1 75.5 1 3 1943 0 17 28911 2018.5 2019.75 18
1 75.5 1 3 1943 1 7 14633 2018.5 2019.75 18
1 75.5 1 4 1943 0 115 28911 2018.5 2019.75 18
1 75.5 1 4 1943 1 73 14633 2018.5 2019.75 18
1 75.5 2 2 1943 0 1639 1744 2018.5 2019.75 18
1 75.5 2 2 1943 1 885 931 2018.5 2019.75 18
1 75.5 2 3 1943 0 37 1744 2018.5 2019.75 18
1 75.5 2 3 1943 1 13 931 2018.5 2019.75 18
1 75.5 2 4 1943 0 68 1744 2018.5 2019.75 18
1 75.5 2 4 1943 1 33 931 2018.5 2019.75 18
1 75.5 3 3 1943 0 532 569 2018.5 2019.75 18
1 75.5 3 3 1943 1 255 272 2018.5 2019.75 18
1 75.5 3 4 1943 0 37 569 2018.5 2019.75 18
1 75.5 3 4 1943 1 17 272 2018.5 2019.75 18
1 75.5 4 4 1943 0 2945 2945 2018.5 2019.75 18
1 75.5 4 4 1943 1 1501 1501 2018.5 2019.75 18
1 75.75 1 1 1943 0 28293 28613 2018.75 2020 18
1 75.75 1 1 1943 1 14321 14469 2018.75 2020 18
1 75.75 1 2 1943 0 171 28613 2018.75 2020 18
1 75.75 1 2 1943 1 85 14469 2018.75 2020 18
1 75.75 1 3 1943 0 18 28613 2018.75 2020 18
1 75.75 1 3 1943 1 10 14469 2018.75 2020 18
1 75.75 1 4 1943 0 131 28613 2018.75 2020 18
1 75.75 1 4 1943 1 53 14469 2018.75 2020 18
1 75.75 2 2 1943 0 1682 1805 2018.75 2020 18
1 75.75 2 2 1943 1 921 969 2018.75 2020 18
1 75.75 2 3 1943 0 45 1805 2018.75 2020 18
1 75.75 2 3 1943 1 23 969 2018.75 2020 18
1 75.75 2 4 1943 0 78 1805 2018.75 2020 18
1 75.75 2 4 1943 1 25 969 2018.75 2020 18
1 75.75 3 3 1943 0 549 586 2018.75 2020 18
1 75.75 3 3 1943 1 260 275 2018.75 2020 18
1 75.75 3 4 1943 0 37 586 2018.75 2020 18
1 75.75 3 4 1943 1 15 275 2018.75 2020 18
1 75.75 4 4 1943 0 3165 3165 2018.75 2020 18
1 75.75 4 4 1943 1 1624 1624 2018.75 2020 18
0 74 1 1 1944 0 33686 33956 2018 2019.25 18
0 74 1 1 1944 1 16809 16962 2018 2019.25 18
0 74 1 2 1944 0 171 33956 2018 2019.25 18
0 74 1 2 1944 1 102 16962 2018 2019.25 18
0 74 1 3 1944 0 5 33956 2018 2019.25 18
0 74 1 3 1944 1 8 16962 2018 2019.25 18
0 74 1 4 1944 0 94 33956 2018 2019.25 18
0 74 1 4 1944 1 43 16962 2018 2019.25 18
0 74 2 2 1944 0 2149 2240 2018 2019.25 18
0 74 2 2 1944 1 1088 1130 2018 2019.25 18
0 74 2 3 1944 0 37 2240 2018 2019.25 18
0 74 2 3 1944 1 20 1130 2018 2019.25 18
0 74 2 4 1944 0 54 2240 2018 2019.25 18
0 74 2 4 1944 1 22 1130 2018 2019.25 18
0 74 3 3 1944 0 501 514 2018 2019.25 18
0 74 3 3 1944 1 221 243 2018 2019.25 18
0 74 3 4 1944 0 13 514 2018 2019.25 18
0 74 3 4 1944 1 22 243 2018 2019.25 18
0 74 4 4 1944 0 1817 1817 2018 2019.25 18
0 74 4 4 1944 1 910 910 2018 2019.25 18
0 74.25 1 1 1944 0 33416 33686 2018.25 2019.5 18
0 74.25 1 1 1944 1 16684 16809 2018.25 2019.5 18
0 74.25 1 2 1944 0 190 33686 2018.25 2019.5 18
0 74.25 1 2 1944 1 78 16809 2018.25 2019.5 18
0 74.25 1 3 1944 0 4 33686 2018.25 2019.5 18
0 74.25 1 3 1944 1 5 16809 2018.25 2019.5 18
0 74.25 1 4 1944 0 76 33686 2018.25 2019.5 18
0 74.25 1 4 1944 1 42 16809 2018.25 2019.5 18
0 74.25 2 2 1944 0 2227 2320 2018.25 2019.5 18
0 74.25 2 2 1944 1 1133 1190 2018.25 2019.5 18
0 74.25 2 3 1944 0 41 2320 2018.25 2019.5 18
0 74.25 2 3 1944 1 28 1190 2018.25 2019.5 18
0 74.25 2 4 1944 0 52 2320 2018.25 2019.5 18
0 74.25 2 4 1944 1 29 1190 2018.25 2019.5 18
0 74.25 3 3 1944 0 520 543 2018.25 2019.5 18
0 74.25 3 3 1944 1 239 249 2018.25 2019.5 18
0 74.25 3 4 1944 0 23 543 2018.25 2019.5 18
0 74.25 3 4 1944 1 10 249 2018.25 2019.5 18
0 74.25 4 4 1944 0 1978 1978 2018.25 2019.5 18
0 74.25 4 4 1944 1 997 997 2018.25 2019.5 18
0 74.5 1 1 1944 0 33150 33416 2018.5 2019.75 18
0 74.5 1 1 1944 1 16549 16684 2018.5 2019.75 18
0 74.5 1 2 1944 0 175 33416 2018.5 2019.75 18
0 74.5 1 2 1944 1 94 16684 2018.5 2019.75 18
0 74.5 1 3 1944 0 9 33416 2018.5 2019.75 18
0 74.5 1 3 1944 1 3 16684 2018.5 2019.75 18
0 74.5 1 4 1944 0 82 33416 2018.5 2019.75 18
0 74.5 1 4 1944 1 38 16684 2018.5 2019.75 18
0 74.5 2 2 1944 0 2342 2417 2018.5 2019.75 18
0 74.5 2 2 1944 1 1170 1211 2018.5 2019.75 18
0 74.5 2 3 1944 0 28 2417 2018.5 2019.75 18
0 74.5 2 3 1944 1 11 1211 2018.5 2019.75 18
0 74.5 2 4 1944 0 47 2417 2018.5 2019.75 18
0 74.5 2 4 1944 1 30 1211 2018.5 2019.75 18
0 74.5 3 3 1944 0 546 565 2018.5 2019.75 18
0 74.5 3 3 1944 1 255 272 2018.5 2019.75 18
0 74.5 3 4 1944 0 19 565 2018.5 2019.75 18
0 74.5 3 4 1944 1 17 272 2018.5 2019.75 18
0 74.5 4 4 1944 0 2129 2129 2018.5 2019.75 18
0 74.5 4 4 1944 1 1078 1078 2018.5 2019.75 18
0 74.75 1 1 1944 0 32854 33150 2018.75 2020 18
0 74.75 1 1 1944 1 16403 16549 2018.75 2020 18
0 74.75 1 2 1944 0 213 33150 2018.75 2020 18
0 74.75 1 2 1944 1 84 16549 2018.75 2020 18
0 74.75 1 3 1944 0 8 33150 2018.75 2020 18
0 74.75 1 3 1944 1 6 16549 2018.75 2020 18
0 74.75 1 4 1944 0 75 33150 2018.75 2020 18
0 74.75 1 4 1944 1 56 16549 2018.75 2020 18
0 74.75 2 2 1944 0 2417 2517 2018.75 2020 18
0 74.75 2 2 1944 1 1224 1264 2018.75 2020 18
0 74.75 2 3 1944 0 39 2517 2018.75 2020 18
0 74.75 2 3 1944 1 14 1264 2018.75 2020 18
0 74.75 2 4 1944 0 61 2517 2018.75 2020 18
0 74.75 2 4 1944 1 26 1264 2018.75 2020 18
0 74.75 3 3 1944 0 557 583 2018.75 2020 18
0 74.75 3 3 1944 1 256 269 2018.75 2020 18
0 74.75 3 4 1944 0 26 583 2018.75 2020 18
0 74.75 3 4 1944 1 13 269 2018.75 2020 18
0 74.75 4 4 1944 0 2277 2277 2018.75 2020 18
0 74.75 4 4 1944 1 1163 1163 2018.75 2020 18
1 74 1 1 1944 0 32514 32816 2018 2019.25 18
1 74 1 1 1944 1 16201 16343 2018 2019.25 18
1 74 1 2 1944 0 149 32816 2018 2019.25 18
1 74 1 2 1944 1 72 16343 2018 2019.25 18
1 74 1 3 1944 0 10 32816 2018 2019.25 18
1 74 1 3 1944 1 6 16343 2018 2019.25 18
1 74 1 4 1944 0 143 32816 2018 2019.25 18
1 74 1 4 1944 1 64 16343 2018 2019.25 18
1 74 2 2 1944 0 1617 1698 2018 2019.25 18
1 74 2 2 1944 1 768 803 2018 2019.25 18
1 74 2 3 1944 0 28 1698 2018 2019.25 18
1 74 2 3 1944 1 14 803 2018 2019.25 18
1 74 2 4 1944 0 53 1698 2018 2019.25 18
1 74 2 4 1944 1 21 803 2018 2019.25 18
1 74 3 3 1944 0 521 543 2018 2019.25 18
1 74 3 3 1944 1 228 240 2018 2019.25 18
1 74 3 4 1944 0 22 543 2018 2019.25 18
1 74 3 4 1944 1 12 240 2018 2019.25 18
1 74 4 4 1944 0 2587 2587 2018 2019.25 18
1 74 4 4 1944 1 1301 1301 2018 2019.25 18
1 74.25 1 1 1944 0 32254 32514 2018.25 2019.5 18
1 74.25 1 1 1944 1 16056 16201 2018.25 2019.5 18
1 74.25 1 2 1944 0 133 32514 2018.25 2019.5 18
1 74.25 1 2 1944 1 75 16201 2018.25 2019.5 18
1 74.25 1 3 1944 0 11 32514 2018.25 2019.5 18
1 74.25 1 3 1944 1 8 16201 2018.25 2019.5 18
1 74.25 1 4 1944 0 116 32514 2018.25 2019.5 18
1 74.25 1 4 1944 1 62 16201 2018.25 2019.5 18
1 74.25 2 2 1944 0 1680 1766 2018.25 2019.5 18
1 74.25 2 2 1944 1 800 840 2018.25 2019.5 18
1 74.25 2 3 1944 0 31 1766 2018.25 2019.5 18
1 74.25 2 3 1944 1 15 840 2018.25 2019.5 18
1 74.25 2 4 1944 0 55 1766 2018.25 2019.5 18
1 74.25 2 4 1944 1 25 840 2018.25 2019.5 18
1 74.25 3 3 1944 0 531 559 2018.25 2019.5 18
1 74.25 3 3 1944 1 231 248 2018.25 2019.5 18
1 74.25 3 4 1944 0 28 559 2018.25 2019.5 18
1 74.25 3 4 1944 1 17 248 2018.25 2019.5 18
1 74.25 4 4 1944 0 2805 2805 2018.25 2019.5 18
1 74.25 4 4 1944 1 1398 1398 2018.25 2019.5 18
1 74.5 1 1 1944 0 31978 32254 2018.5 2019.75 18
1 74.5 1 1 1944 1 15930 16056 2018.5 2019.75 18
1 74.5 1 2 1944 0 137 32254 2018.5 2019.75 18
1 74.5 1 2 1944 1 65 16056 2018.5 2019.75 18
1 74.5 1 3 1944 0 13 32254 2018.5 2019.75 18
1 74.5 1 3 1944 1 7 16056 2018.5 2019.75 18
1 74.5 1 4 1944 0 126 32254 2018.5 2019.75 18
1 74.5 1 4 1944 1 54 16056 2018.5 2019.75 18
1 74.5 2 2 1944 0 1730 1813 2018.5 2019.75 18
1 74.5 2 2 1944 1 821 875 2018.5 2019.75 18
1 74.5 2 3 1944 0 36 1813 2018.5 2019.75 18
1 74.5 2 3 1944 1 24 875 2018.5 2019.75 18
1 74.5 2 4 1944 0 47 1813 2018.5 2019.75 18
1 74.5 2 4 1944 1 30 875 2018.5 2019.75 18
1 74.5 3 3 1944 0 541 573 2018.5 2019.75 18
1 74.5 3 3 1944 1 238 254 2018.5 2019.75 18
1 74.5 3 4 1944 0 32 573 2018.5 2019.75 18
1 74.5 3 4 1944 1 16 254 2018.5 2019.75 18
1 74.5 4 4 1944 0 3004 3004 2018.5 2019.75 18
1 74.5 4 4 1944 1 1502 1502 2018.5 2019.75 18
1 74.75 1 1 1944 0 31688 31978 2018.75 2020 18
1 74.75 1 1 1944 1 15777 15930 2018.75 2020 18
1 74.75 1 2 1944 0 142 31978 2018.75 2020 18
1 74.75 1 2 1944 1 80 15930 2018.75 2020 18
1 74.75 1 3 1944 0 14 31978 2018.75 2020 18
